id,genre,track_name,artist_name,valence,acousticness,danceability,instrumentalness,key,liveness,loudness,speechiness,tempo,energy
7oSD1rdPsMqq02W9N1hhDV,j-pop,検索,Saku,0.676,0.0371,0.513,3.43e-06,8,0.258,-2.645,0.0971,161.955,0.973
6xCIvjPbVauSLcYIXMOlhp,j-pop,Swallowtail Butterfly~あいのうた~ (JEWEL ver.),Chara,0.222,0.012,0.532,0.0025,2,0.268,-6.093,0.0242,146.054,0.482
7tnSBuFnVPaFsO4SA7mOE3,j-pop,アイ・ウィル,Che'Nelle,0.501,0.0636,0.698,0.0,9,0.154,-4.403,0.0475,127.999,0.828
055Vf3ndxLSTgqcsjVFBZf,j-pop,Diggin' On U,Shota Shimizu,0.384,0.106,0.662,0.0,7,0.139,-5.422,0.0806,89.017,0.746
1YjQMlW69RDw6EuLbpIfmB,j-pop,愛してるのに、愛せない,AAA,0.489,0.0764,0.568,0.0,5,0.161,-4.17,0.0334,112.021,0.81
6mPGkCjfAZ1PR52RBxXumL,j-pop,”JUST FRIENDS”?,Goose house,0.679,0.0842,0.415,0.0,7,0.216,-4.336,0.193,104.207,0.86
21qxrmTwQkOF5MivDaMvuX,j-pop,Why,ayaka,0.517,0.0223,0.568,0.0,0,0.107,-4.054,0.0252,141.977,0.751
3udhj2P1CQH1extzOnd0wS,j-pop,青に水底,Sangatsu no Phantasia,0.661,0.0429,0.618,0.0,6,0.0786,-4.773,0.0312,110.025,0.909
6umzSUT1mFebKYoNtLEHaK,j-pop,WILL,Mika Nakashima,0.229,0.741,0.488,1.3e-06,1,0.113,-6.247,0.0299,139.833,0.581
1xcPUZbShVeytb14kzRkdT,j-pop,花束のかわりにメロディーを,Shota Shimizu,0.277,0.0784,0.42,1.05e-05,8,0.276,-5.345,0.0291,129.808,0.483
351BddEeX0y8WHCgiYwg1c,j-pop,CALL FROM RIO,Tokyo Ska Paradise Orchestra,0.965,0.141,0.688,0.272,10,0.0776,-4.565,0.0385,129.501,0.825
0I0m3fZwm2rcPMbEpObY6N,j-rock,ミッドナイト・クラクション・ベイビー,Thee Michelle Gun Elephant,0.677,9.12e-06,0.423,0.00164,11,0.235,-5.345,0.0732,151.694,0.989
5dj9CeI4m9Y0Xa1VDaDzqG,j-rock,ナンダミン TO トータルケア,CHAI,0.626,0.00924,0.587,0.789,1,0.195,-6.471,0.115,132.032,0.811
62Qu8Wq4djNocNKr8geoDl,j-rock,風をめざして,plenty,0.534,0.0013,0.343,0.000713,2,0.0969,-7.625,0.0377,174.022,0.692
2fBvW2Oq137OoB5kL2wDBJ,j-rock,She Don't Know How To Dance,MIYAVI,0.534,0.00144,0.583,1.13e-05,2,0.359,-3.481,0.154,113.057,0.948
12D8EOhusVkkuuV4DYbOUT,j-rock,バイバイ・ハンディ・ラブ (original ver),Motoharu Sano,0.59,0.114,0.386,0.0,2,0.304,-4.468,0.0966,187.207,0.929
0ORKHddXgf4ncrkyQXdy8e,j-rock,ええねん,Ulfuls,0.504,0.00305,0.472,0.0,7,0.244,-1.843,0.0995,174.021,0.98
1h50o91kfmn1AgHymi33KC,j-rock,WHAT GOES ROUND COMES AROUND,BOOM BOOM SATELLITES,0.351,0.0678,0.397,0.0116,3,0.112,-2.947,0.0542,135.793,0.961
1pBnwesgS2qXvawGhugsWi,j-rock,MIDNIGHT CIRCUS,GLIM SPANKY,0.501,0.00205,0.467,0.000953,1,0.182,-3.937,0.0306,92.068,0.823
4QL5DKkPZwBXkph4fW2Y0Z,j-rock,We are,ONE OK ROCK,0.326,0.0503,0.413,0.0,5,0.119,-5.294,0.0525,147.927,0.823
1PwRkSVqWUus32NZQYyREi,j-rock,レゾンデートルの存在理由,The Mirraz,0.385,0.000478,0.204,2.54e-05,2,0.343,-1.198,0.255,159.791,0.994
5PbKHFxy3vBXpAL1VsT2BF,j-rock,if,トライセラトップス,0.657,0.000357,0.373,2.21e-05,1,0.0731,-5.249,0.0321,88.934,0.907
6VMOK7UuKrUUhsIWbGFqDx,j-rock,カメレオン (Long Version),THE STREET SLIDERS,0.848,0.00143,0.72,0.29,7,0.0422,-6.066,0.0336,113.242,0.763
79kHpPidmYhq0flWOBldoX,j-rock,手,Creep Hyp,0.556,0.0062,0.511,0.0,9,0.0814,-2.682,0.0366,101.985,0.914
2apZBOEALDHr0sWMBNiut1,j-rock,Dance With You,OKAMOTO'S,0.674,0.00455,0.595,0.0,7,0.0436,-5.515,0.059,140.048,0.963
7dDA606xIftv6ztHFXcf0s,j-rock,Magical Fiction,Chatmonchy,0.732,0.00116,0.525,0.187,0,0.0691,-2.837,0.0697,95.576,0.88
09s2kDn4K1L9klbh5mrAgU,j-rock,Man - like Creatures,Straightener,0.467,0.00163,0.374,0.319,3,0.161,-1.924,0.126,120.125,0.986
6gFxshn3ajS4PGhhMTHwfL,j-rock,ガストロンジャー,Elephant Kashimashi,0.513,0.00103,0.465,4.25e-06,1,0.357,-2.42,0.119,100.092,0.994
61QfjVl3jKT6aBGOE3vIXS,j-rock,イキツクシ,DADARAY,0.526,0.41,0.647,0.000144,1,0.131,-4.913,0.039,92.942,0.641
4zyvCkmMK2bErejoExqhOt,j-rock,Uwaki Disco,A crow is white,0.286,0.0304,0.554,0.0,7,0.276,-1.306,0.0438,125.125,0.827
1155Iy6thKi7lFaluNsvM8,j-rock,鬼,Creep Hyp,0.749,0.00713,0.557,0.0,6,0.25,-2.4,0.0612,120.957,0.893
2wWFtGbWP4KLQHTGgT4nLO,j-rock,青春の瞬き,Sheena Ringo,0.323,0.0279,0.491,0.00536,0,0.326,-5.535,0.0513,145.971,0.547
6DqjnxZndpOkou10vfcmb9,j-rock,ハッピーマン,Motoharu Sano,0.846,0.0195,0.626,0.0,9,0.0894,-6.073,0.0633,146.578,0.87
7z0dmCgu8wqShvjzzmcYoI,j-rock,五月の空の下で,Eastern Youth,0.259,0.00362,0.451,0.0129,6,0.102,-4.993,0.0409,96.612,0.728
1rFIM47gDnFIACrC7PyLnJ,j-rock,サークルゲーム,Galileo Galilei,0.815,0.0256,0.636,0.0,1,0.0967,-4.582,0.0273,122.988,0.76
0S48YLH0QrOBbxRbbA8KuA,j-rock,From Noon Till Dawn,Straightener,0.29,0.00749,0.248,0.206,10,0.0749,-2.051,0.13,183.842,0.972
1A5gQi676qUjskvgceXDyW,j-rock,dreamer,Spangle Call Lilli Line,0.199,0.086,0.653,4.07e-05,5,0.132,-7.816,0.0304,116.936,0.606
6HUtJ7hgcrxpErHuSo0kEt,j-rock,ビビディバビディ,Tokyo Karankoron,0.583,0.0177,0.524,1.45e-05,4,0.13,-3.311,0.154,142.003,0.913
1gcZsQ0DCkak3gRlIvYfFR,j-rock,GO! GO! GO! GO! GLOW!,KEMURI,0.678,0.000576,0.518,1.11e-06,9,0.243,-2.927,0.0859,153.903,0.964
3qxDpnjyJThwa3C2vVBi0P,j-rock,LOVE DISCHORD,BEAT CRUSADERS,0.415,4.47e-05,0.387,0.0107,4,0.0478,-5.922,0.0495,163.946,0.853
3NpK7kIojRmmyFgBRnay0d,j-rock,WORLD'S END,VAMPS,0.44,0.00131,0.341,1.21e-05,5,0.0638,-3.533,0.0893,180.021,0.952
0BlynuBb9l3QPyfTG1Egtk,j-rock,Oblivion,[Alexandros],0.401,9.64e-05,0.488,0.000993,11,0.608,-5.284,0.0491,144.999,0.912
4xO2y1oLbgnzTP6kBKCqjr,j-rock,心の旅,GO!GO!7188,0.42,0.00328,0.42,0.00244,11,0.281,-1.594,0.0577,104.706,0.982
1GRTjJYBZJkQfcHBxl59fq,j-rock,NARCOSIS,BOOM BOOM SATELLITES,0.0371,0.321,0.231,0.942,0,0.141,-11.143,0.06,134.452,0.625
0UYaAELRv0QqEPwNpDzpQc,j-rock,スノーグローブ,KANA-BOON,0.348,0.00632,0.31,0.0,4,0.0832,-3.039,0.0628,175.924,0.914
0VwZq35ff2SvvMWOFNrEDc,j-rock,お別れの歌,never young beach,0.809,0.185,0.473,0.0163,8,0.134,-4.639,0.0324,98.012,0.81
2yfm7ekFTGD3YthGe6iwHx,j-rock,神様,MONGOL800,0.151,0.0111,0.606,9.41e-06,2,0.347,-8.102,0.0313,121.005,0.628
7Du9AxIb0JPBj4hb2WjZmC,j-rock,Dreamer,Spangle Call Lilli Line,0.199,0.086,0.653,4.07e-05,5,0.132,-7.816,0.0304,116.936,0.606
2jj5sr1Uuz2owrOOMBURff,j-rock,Strobolights,Supercar,0.45,0.031,0.584,0.884,5,0.123,-7.654,0.0319,129.957,0.71
6r6hMT6KRvAvxayJXsEb21,j-rock,Ash Like Snow,the brilliant green,0.195,0.000103,0.371,0.0101,7,0.359,-2.56,0.076,166.074,0.957
0QFv44xgvy4oiZci8Lfiqw,j-rock,California,The Telephones,0.385,0.00549,0.501,3.05e-05,9,0.149,-5.14,0.0585,144.046,0.951
1BFX6dr1AEDDGlmBbzcmkV,j-rock,スーパーフレア,The Mirraz,0.7,3.07e-05,0.365,0.0,10,0.424,-2.795,0.115,164.009,0.935
4YV42eOWpgKW90jDrOCTTh,j-rock,星々の葬列,amazarashi,0.375,0.446,0.662,1.83e-05,4,0.317,-5.928,0.0302,107.849,0.592
3uCyMmlxjClzuxn0k4MNNl,j-rock,Irony,androp,0.391,0.0198,0.588,0.0,9,0.0964,-6.718,0.0397,139.941,0.481
6dzIdHdWMzsE2Sy4FMuCru,j-rock,majority blues,Chatmonchy,0.396,0.0839,0.622,0.0321,9,0.125,-4.28,0.029,145.979,0.728
3pfhrFYJkGrGNOEvi9z7El,j-rock,Curtain Falls,Straightener,0.764,0.00297,0.495,0.000312,8,0.321,-5.1,0.0384,122.056,0.843
6ehNOBRZa1NQIrnGiPMxPu,j-rock,サクラ小町,PASSPO☆,0.548,0.0996,0.571,2.04e-05,9,0.354,-2.039,0.126,145.124,0.98
0gdkJt6gvpJGafOUDoD1a2,j-rock,REPLAY,VAMPS,0.568,0.00242,0.38,0.0,8,0.298,-3.175,0.0642,159.975,0.954
0Uy5xzL0lKrbmrVuW2zLB4,j-rock,SCANDAL BABY,SCANDAL,0.677,0.000239,0.49,1.41e-05,7,0.217,-2.85,0.0373,129.98,0.905
25G2iKN051w0fzoLpCeSsT,j-rock,Kaiju,[Alexandros],0.662,0.00828,0.416,0.0,5,0.0471,-3.023,0.175,102.593,0.904
07nAIz8dFcRLCQZWduT8Da,jazz,Wee (A.K.A. Allen's Alley),The Quintet,0.727,0.605,0.442,0.499,5,0.734,-5.061,0.166,154.469,0.824
6W5706MsehAWMAZLIg9Fu2,jazz,Strange Fruit,Billie Holiday,0.135,0.967,0.384,5.49e-06,0,0.135,-13.77,0.0469,97.427,0.078
56IF1gMvIEOQeSCWoMT7hx,jazz,Black and Tan Fantasy - Live,Duke Ellington,0.291,0.645,0.43,0.00348,5,0.245,-16.976,0.1,80.926,0.174
4i3VL3Rs0ARoUOIANrJDzR,jazz,Long Yellow Road,Toshiko Akiyoshi,0.425,0.689,0.465,0.00631,2,0.191,-17.252,0.0459,73.167,0.185
29axpCDY8Gf5cJOZ8rG6AS,jazz,Directions,Liam Noble,0.734,0.958,0.385,0.943,6,0.107,-20.744,0.0353,109.065,0.172
4Kn24MbABUA6Yvage5UvrD,jazz,Harlem Nocturne,Quincy Jones,0.642,0.652,0.373,0.51,7,0.114,-13.405,0.0369,82.555,0.306
5CMw1IWB7JOpUY9nk54n1K,jazz,It's Only A Paper Moon,Ella Fitzgerald,0.634,0.958,0.732,0.0,10,0.107,-14.28,0.0431,118.44,0.138
5YTPRVC0gOXdD17IhOanqI,jazz,Gypsy Blue - Remastered 2002/Rudy Van Gelder Edition,Freddie Hubbard,0.68,0.715,0.49,0.00184,1,0.2,-9.77,0.0671,138.873,0.41
0waPIgxlioI0HVVOpSTr1P,jazz,Handful of Keys - Remastered 2000,Fats Waller,0.742,0.979,0.539,0.879,5,0.0845,-25.373,0.0453,127.278,0.215
7yzM0pEseQUpb6BMViOPEA,jazz,Love Theme From Spartacus - Remastered,Yusef Lateef,0.454,0.635,0.522,0.925,4,0.114,-14.096,0.0286,133.698,0.379
4Gl2Ik9qLQK3EcaSl6XLKF,jazz,Let's Face The Music And Dance,Anita O'Day,0.748,0.686,0.609,0.0,6,0.117,-12.39,0.049,116.294,0.411
3qQVUOHJdgIFWJd0jrG9GE,jazz,Doin' It,Herbie Hancock,0.941,0.109,0.739,0.684,11,0.0185,-11.946,0.0539,98.424,0.882
44Vilsiw175y2IpL2nx66o,jazz,Marie Christie,Ambrose Akinmusire,0.355,0.991,0.46,0.872,9,0.0918,-18.297,0.0674,87.952,0.135
2l2Wc0siUPFZg1SEHfkk7J,jazz,Tensity,David Axelrod,0.312,0.228,0.388,0.559,7,0.0949,-9.894,0.0438,91.863,0.45
66dtIYkpmtSZAIJzp4qlKN,jazz,Wake The Neighbors,Kris Bowers,0.192,0.0111,0.461,0.752,0,0.199,-9.313,0.0622,160.072,0.853
1oDCK7PW72XEZ1pE5rh87A,jazz,Smile,Nat King Cole,0.263,0.862,0.226,8.07e-06,5,0.302,-19.203,0.0327,79.37,0.136
0XA48sfKDPJO8aUUS1DXBn,jazz,Vous qui passez sans me voir,Various Artists,0.404,0.828,0.511,9.32e-06,5,0.124,-8.715,0.035,118.712,0.406
6t65MC0hBqIXyiuaIL4JtT,jazz,The Thought Of You - Part I,Otis Brown III,0.565,0.261,0.453,0.745,8,0.107,-8.627,0.053,152.143,0.528
79fXdfpOPGaXO1gfdq2onl,jazz,All of Me,Billie Holiday,0.355,0.978,0.507,2.74e-05,2,0.132,-13.766,0.0406,105.393,0.0677
6oWhUfePc5h9r5pfw7wvPN,jazz,Midnight Special - Rudy Van Gelder Digital Remaster/2007,Jimmy Smith,0.322,0.814,0.704,0.756,0,0.0845,-11.675,0.035,90.38,0.277
6im1fPDo7kli3LMfvTDWEV,jazz,When You're Smiling,King Oliver,0.25,0.993,0.476,0.089,0,0.228,-14.388,0.0391,124.722,0.111
5RYXVImRSNAEQ4zKmuKTam,jazz,Blue Blocks,Jason Moran,0.474,0.805,0.391,0.914,10,0.131,-13.444,0.0328,92.734,0.513
1OGwtlps3T1Fo70q6zZUAs,jazz,Are You Real - Remastered,Art Blakey & The Jazz Messengers,0.665,0.608,0.523,0.0227,8,0.332,-7.283,0.0682,108.162,0.667
5xS7JHjqPYvPSXYJxCRUij,jazz,Your Great Name,Jimmy Greene,0.506,0.715,0.512,0.575,5,0.109,-12.795,0.0295,102.338,0.391
6HRUw67PN9Q8q4y2FDQOU6,jazz,Hot Mallets - 2002 Remastered,Dizzy Gillespie,0.943,0.706,0.764,0.00548,1,0.12,-13.003,0.0341,122.854,0.478
2PzI5zpqHHEbb1czdNUXSm,jazz,Stuff,Miles Davis,0.397,0.142,0.499,0.304,8,0.228,-11.481,0.0402,124.443,0.447
0rN5I9uWxtJqlND6tzqOxJ,jazz,Laughing Club,Henry Threadgill,0.365,0.116,0.442,0.017,1,0.224,-10.531,0.0349,109.904,0.552
09GsoLPdIpzs7WFIq0vbnZ,jazz,Like Someone In Love,Ben Webster,0.529,0.736,0.683,0.0933,5,0.0979,-8.781,0.0365,130.17,0.356
1Ku5vu9Crncz8ixeT4Ijxc,jazz,Dolphin Dance - Remastered,Herbie Hancock,0.29,0.828,0.46,0.000197,4,0.131,-11.008,0.0329,120.043,0.372
1FWY7HmBCdwujzpqNZnzGJ,jazz,Vibrations,Roy Ayers,0.308,0.483,0.43,0.0185,5,0.0368,-9.521,0.0293,138.461,0.649
1wl5b2lw3YagQtZiYZbQWP,jazz,'Round Midnight,Thelonious Monk,0.206,0.907,0.542,0.649,8,0.0609,-9.975,0.0387,116.648,0.32
1EliilR7zN8QLCO70fXfOR,jazz,A Beautiful Romance,Milt Jackson,0.244,0.965,0.493,0.378,8,0.114,-21.08,0.0425,105.688,0.0957
07jrvCmNfEglvbjxPZ3GIv,jazz,Willow Weep for Me,Ben Webster,0.238,0.942,0.523,0.657,7,0.0999,-18.738,0.0435,108.145,0.117
7FUvZCxuO3dWTZwowMITxi,jazz,La Louisiane,Joe Lovano Quartet,0.713,0.375,0.376,0.62,2,0.214,-18.64,0.049,94.63,0.395
7sJaYRSgreqX7vtNozmoTg,jazz,Oshun,Indra Rios-Moore,0.167,0.952,0.403,0.000161,1,0.18,-12.408,0.0347,118.757,0.199
33epO6drRAdk6jWlwBkqC2,jazz,Goodbye,Benny Goodman,0.142,0.977,0.248,0.815,3,0.125,-13.594,0.0331,75.662,0.189
2x91iJc0UkFcjRMEZ2CoWB,jazz,"Freddie Freeloader (feat. John Coltrane, Cannonball Adderley, Wynton Kelly & Paul Chambers)",Miles Davis,0.498,0.704,0.639,0.00104,8,0.118,-15.831,0.0347,128.375,0.186
5uPLJoKX191EamfzgT9tcl,jazz,The Sunday Afternoon Jazz Blues Society,John Carter,0.459,0.311,0.344,0.314,7,0.102,-14.327,0.0594,78.403,0.475
7oB0QBEnGRIJjvlDc8YnM6,jazz,Rhapsody in Blue,George Gershwin,0.0771,0.969,0.305,0.781,9,0.132,-18.342,0.0409,70.813,0.184
6NTrpCqxtHMp3fnEsGIcky,jazz,After You've Gone,Wynton Marsalis,0.167,0.9,0.438,0.838,10,0.108,-13.983,0.0382,119.633,0.133
6Ya2qO1RUIFJhFMmNXJgse,jazz,The Toy Trumpet,Raymond Scott,0.607,0.915,0.78,0.895,0,0.185,-15.614,0.0639,113.279,0.314
52uohj3aF9TcSAYRE8TR62,jazz,Lady Bird (Alternate Take) (Remastered),Fats Navarro,0.757,0.886,0.389,0.00109,0,0.0895,-10.771,0.0411,175.7,0.376
4Vs4N5YF0kGubJBctvFJ4E,jazz,Amasi,Julián Argüelles,0.901,0.113,0.624,0.00147,10,0.0294,-7.885,0.113,99.588,0.728
18KSLe1ScEmgFt1XnyRSCV,jazz,Giant Steps,John Coltrane,0.577,0.441,0.431,0.000458,0,0.134,-10.746,0.0562,148.243,0.491
27kbv0zhEhp3cgzcCMHq8r,jazz,Malcolm's Theme,Kamasi Washington,0.474,0.269,0.317,3.56e-05,5,0.0745,-7.146,0.0679,103.958,0.732
0TCmgtbTtbLA0OW0EhfEFb,jazz,Dat Dere,"Oscar Brown, Jr.",0.685,0.761,0.628,0.0,7,0.0991,-11.806,0.0852,113.455,0.468
5W929NhWXCHdFY8J5U38rU,jazz,Good Morning Heartache,José James,0.181,0.873,0.559,0.154,1,0.116,-21.254,0.0317,87.018,0.13
1jjC4VuQ3vVS8Qw19BMksE,jazz,Si tu vois ma mère,Sidney Bechet,0.58,0.821,0.466,0.901,3,0.58,-10.881,0.0415,79.819,0.441
3Ysj0cl3Jlb6Ysp6um8QI7,jazz,Along Came Betty,Art Blakey & The Jazz Messengers,0.4,0.801,0.665,0.106,1,0.145,-8.887,0.0326,111.639,0.359
1HSkO9b7iVbu9ozQy6KTPi,jazz,Agua De Beber,Astrud Gilberto,0.873,0.391,0.651,0.0,4,0.0713,-17.96,0.0388,148.054,0.308
3RRIr0ROzPUVKz4qh6rk0h,k-pop,The Boys *Bring The Boys* - Teddy Riley Remix,Girls' Generation,0.9,0.00962,0.854,0.000878,6,0.333,-2.104,0.0566,125.022,0.904
6PSurekGnL76vahsUFjMIe,k-pop,Travel,Yoon Han,0.0753,0.97,0.588,0.936,9,0.135,-18.955,0.0566,149.36,0.247
6CeZBFk5bA3nIILLv6v0eb,k-pop,Eommara,더더 밴드(TheThE Band),0.158,0.708,0.53,0.0,1,0.21,-9.013,0.0379,122.854,0.308
70KCLkOz3p2iRe6Zs9YVnW,k-pop,벨이 울리면,lalasweet,0.162,0.592,0.612,0.0,0,0.102,-8.569,0.0317,135.966,0.361
2EFDlTTFdC4HrV8UfLfnkp,k-pop,Dream,Yiruma,0.108,0.969,0.372,0.00178,5,0.0987,-15.605,0.0307,98.173,0.0595
5WpdFzR2xDEP4Ak3GKetZl,k-pop,Know Your Name,Jay Park,0.7,0.0595,0.688,0.0,7,0.149,-4.406,0.0597,137.994,0.818
3Jfstvgm1SLE2IgoWoOHt8,k-pop,I Don't Care (Reggae Mix),2NE1,0.509,0.0731,0.673,0.0,6,0.121,-3.842,0.0384,150.014,0.619
5CuSj2sRQgYZ6eTXjEUayr,k-pop,TOP SECRET (Original Title : Shake The Tree),Girls' Generation,0.85,0.0359,0.767,1.72e-05,9,0.118,-3.807,0.0356,124.988,0.792
2M1zZ3ZapXR4GGKPrVdcSZ,k-pop,You Are My Healer,Steve Lamount Harrold,0.0693,0.106,0.685,0.825,8,0.133,-14.919,0.0396,131.92,0.367
3eFBeVZHr7auSO9mibJj7g,k-pop,Can Sorry!,루미다(Rumeda),0.808,0.00548,0.609,0.259,0,0.0855,-4.216,0.0355,96.0,0.939
7dubssqTZ92HzRAEUSIEpF,k-pop,The Senior (老將),BILL STAX,0.194,0.0415,0.636,0.0,7,0.308,-8.334,0.254,77.986,0.673
1f8fcR6UX6BhqFfK7wLPrP,k-pop,Monster,BIGBANG,0.462,0.00584,0.643,0.0,0,0.369,-4.251,0.0413,128.003,0.786
5k4qqexTJhwQUjlREsqy9s,k-pop,Sunflower,Girls' Generation,0.448,0.679,0.443,0.0,7,0.261,-2.188,0.0321,159.937,0.774
0DTSHSMCk0sN9SMyeTbx6h,k-pop,혼자가 아니야,자우림 (Jaurim),0.925,0.533,0.717,5.31e-05,7,0.0473,-4.612,0.025,100.986,0.798
0IOMWTzPTPofose3MHcRls,k-pop,사랑이라 말할 수 있는 것,JOYjin(조이진),0.0773,0.967,0.495,0.759,3,0.0723,-14.512,0.0341,126.078,0.133
6LjKqwHginYs8KBpcyk7Q4,k-pop,Call Me,루미다(Rumeda),0.38,0.0215,0.617,0.000124,9,0.121,-4.343,0.0265,93.017,0.889
65pTKVkCu3MEXwAkCBOMGP,k-pop,사랑하기를 (Beloved) (By 정재욱),Yiruma,0.0754,0.886,0.492,9.61e-05,4,0.0868,-11.353,0.0322,133.72,0.283
4pw8vRUJnCGP5FExRgAU4h,k-pop,애교,V.A,0.846,0.25,0.837,0.0,2,0.124,-4.556,0.0341,116.012,0.646
7dcpMt4c2PIERCzV2zUD1T,k-pop,Stay (머물러요),Baek A Yeon,0.276,0.277,0.514,0.0,9,0.177,-4.986,0.0268,145.77,0.57
66P1OXbpaQYFJiiYY1u1tW,k-pop,BABY GOOD NIGHT,GD&TOP,0.323,0.435,0.667,0.0,0,0.104,-5.994,0.0887,90.03,0.679
1FFMy1NXGlPQLw6fDxwFsl,k-pop,웃어도 웃어도,BYUL,0.198,0.626,0.686,1.18e-05,5,0.145,-7.818,0.0589,133.768,0.361
48axdJ6X2380GSuNLyWeuz,k-pop,Deaf,더더 밴드(TheThE Band),0.341,0.453,0.651,0.0217,7,0.0933,-6.011,0.0398,120.041,0.579
1zC7E7fjZ7lUgB72ZzukY4,k-pop,Let's Go Party,2NE1,0.0,0.0,0.0,0.0,0,0.0,-9.764,0.0,0.0,0.0
7xWF8MdS7TguR0nWwuCOAd,k-pop,색깔로 치면 핑크,Hwaii,0.302,0.892,0.768,3.39e-06,5,0.194,-7.69,0.0417,155.03,0.431
7CbG3CCPN8TRF4MHeeFYq6,k-pop,Starlight (feat. Michelle Shaprow),아스트로 비츠,0.659,0.367,0.679,0.152,4,0.348,-4.415,0.0329,127.002,0.912
6EzmfXEatFoqBGFva7hXha,k-pop,Slick 60,Molly Maguires,0.845,0.00319,0.141,0.566,9,0.381,-9.799,0.044,181.322,0.878
4IWAjPsSSWa0dzLVYTbV5e,k-pop,My Song,루미다(Rumeda),0.6,0.00169,0.675,0.189,7,0.431,-4.316,0.0377,93.028,0.914
38uWN0pSoLxQfyssBf6Opc,k-pop,꿈의 파편,더더 밴드(TheThE Band),0.239,0.493,0.441,2.76e-05,7,0.0986,-8.151,0.0514,125.947,0.626
6DmjdFSnP6asXWXTjkEhCP,k-pop,HIGH HIGH,GD&TOP,0.561,0.00734,0.7,0.0,5,0.0707,-4.505,0.0645,130.001,0.864
74tiY9OJJIOvc8jVoeHi0m,k-pop,Feeling,BIGBANG,0.67,0.0182,0.797,0.0,7,0.133,-3.904,0.153,126.933,0.783
1OPmEI3EixtYE1Y5ARBYcm,k-pop,Angel,SE7EN,0.677,0.123,0.601,0.0,0,0.25,-5.017,0.0478,121.105,0.716
38ieVc88O6Wznw3NxXhE78,k-pop,You Got Me,STi,0.582,0.63,0.739,0.0,11,0.0833,-7.516,0.0355,99.995,0.556
1wiM70TbJfXWQHZniYaayy,k-pop,What I Say,루미다(Rumeda),0.535,0.379,0.781,0.0541,11,0.1,-5.335,0.124,89.992,0.81
6xOs0cWC4Pzc8YXOpxj9Qa,k-pop,오빠만 믿어,Park Hyun-Bin,0.827,0.0979,0.666,1.6e-05,10,0.077,-2.018,0.0568,133.989,0.919
5SdSajpI4mTB0ED2GScNAe,k-pop,나무토막,V.A,0.211,0.483,0.563,0.0,7,0.235,-5.708,0.036,80.049,0.468
6e3mKFI3fxofTx2Ka8ovRq,k-pop,Only For Love,BoM,0.539,0.362,0.597,0.0,6,0.126,-4.233,0.0704,147.893,0.833
1R2SZUOGJqqBiLuvwKOT2Y,k-pop,Gangnam Style (강남스타일),PSY,0.757,0.00432,0.727,0.0,11,0.0911,-2.872,0.288,132.077,0.938
5TEpJqAXwfCWBx7vw8mxg1,k-pop,Love Me,Yiruma,0.246,0.991,0.402,0.933,5,0.0994,-20.099,0.06,76.454,0.282
7Iv6uwJvJfANzzagIhBxU3,k-pop,기억하지 않으려 한다..,에반,0.321,0.202,0.287,1.45e-05,1,0.235,-6.332,0.0381,150.043,0.564
0aVQXs8PZLxW1V4v0omoFY,k-pop,Life Goes On (feat. Won Seok of Daybreak),J-Dogg,0.49,0.0652,0.689,0.0,10,0.109,-5.402,0.125,89.932,0.667
78hrSM8bnWQ8j3BTNViKiR,k-pop,Oh Wa,Park Hee-jin,0.861,0.0395,0.706,0.0,6,0.273,-2.82,0.04,125.914,0.887
7uzSBQFXE98drAzMN6Jg5D,k-pop,잠실 귀요미,STi,0.647,0.789,0.789,0.000826,2,0.163,-7.273,0.0546,133.905,0.537
6raPN45L8mhVdhCoNhnyXp,k-pop,Nocturnal Rainbow-밤의 무지개,Yiruma,0.147,0.791,0.483,0.796,5,0.354,-13.323,0.0385,102.852,0.357
0mxBXzoj8bU9zHTkJo2jUl,k-pop,Monster,BIGBANG,0.462,0.00584,0.643,0.0,0,0.369,-4.251,0.0413,128.003,0.786
5dhJdQVxoHiX0wrIXDmcsk,k-pop,비켜줘,NEW Block Babyz,0.824,0.326,0.586,0.0,2,0.0696,-5.841,0.415,197.313,0.691
4Sn1KnFD4nLY23wzaC1zsg,k-pop,탈,김태성,0.0369,0.955,0.0774,0.327,7,0.128,-16.932,0.0403,175.308,0.0755
1XVpb5PW9siG9YEYz3h7pW,k-pop,Sunflower,Girls' Generation,0.439,0.684,0.437,0.0,7,0.251,-2.174,0.0355,159.812,0.787
0g3R4xQl1dcEYEKcP17Kxd,k-pop,Tomorrow (feat. Taeyang of BIGBANG),Tablo,0.56,0.31,0.778,0.0,0,0.138,-5.352,0.061,112.936,0.771
5VwU58fTrOuk6ZOD405gnT,k-pop,OH YEAH (feat.박봄),GD&TOP,0.588,0.0215,0.621,0.0,9,0.194,-2.287,0.0794,129.983,0.789
4LZwI5tbb2T0MPDroqDQ8b,k-pop,When I Fall In Love,Yoon Han,0.306,0.651,0.687,0.868,8,0.092,-12.683,0.074,59.989,0.29
72ntSn5dnGfgS4BWRjCj0X,kids,I've Got A Dog and My Dog's Name Is Cat,Barry Louis Polisar,0.688,0.414,0.351,0.000129,7,0.252,-12.542,0.03,113.575,0.287
5ySMPyFC8TOeOTtFlCqLjD,kids,"In the Jungle (Da, Da Bear)",Rankin Don aka Father Goose,0.797,0.675,0.651,0.0,8,0.117,-4.876,0.115,132.055,0.594
